conf_block_hash,fee_rate_median,fee_rate_mean,mempool_size_median,mempool_size_mean,mempool_tx_count_median,n_txs
000000000000000000007c0cde319f9497b94121bc0ffc3ef7a1061717e00eb7,1.0,2.4423076923076925,416084.88741721853,416084.88741721853,1267.2847682119204,52
000000000000000000007c35b24db6cf564367ce741a892b367c05c8cccb2540,2.0,3.572530864197531,593492.8819444445,593492.8819444445,1733.736111111111,648
000000000000000000007c6d4bb5693218d750ff6bcd6da0ad1596326d284390,2.0,2.986547085201794,657829.6666666666,553056.9471848529,2026.611111111111,223
000000000000000000007c798fa54fb83290b3c453026bbdf42396216462c543,2.0,2.468606431852986,21552858.006944444,21364207.62540412,85429.14583333333,653
000000000000000000007c9a141785a53b6cf3bde9ad623914168d15980a65fa,2.0,3.3377135348226017,26713529.097222224,28150290.58973938,2120.465277777778,761
000000000000000000007d70fe7b6114a777ca99697d2d70296c75f42556629c,1.0,5.588235294117647,25834514.145833332,25834514.145833332,80988.06944444444,17
000000000000000000007dc0b3ace36216f2d8a94776e224f3448ca8dc1c5bc3,2.0,2.930051813471503,572813.4513888889,572813.4513888889,1836.1180555555557,772
000000000000000000007dfadec4b2a105d18b8bd5d75195840d76ddf7dd5f0b,1.0,2.3838383838383836,20084970.256944444,20084970.256944444,87419.80555555556,198
000000000000000000007e4b08fce67ce6adbe78c1a14e441c2e09abbd7140bc,2.0,2.7184615384615385,541260.1875,541260.1875,1511.5,650
000000000000000000007ec3a3ab4c6c3ff144e9999ea666ab7ff664b01f5198,2.0,4.834482758620689,4429524.145833333,4429524.145833333,6978.006944444444,145
000000000000000000007f1d2db11721657018dc39f4b4dfa773d9500265e54b,5.0,5.552301255230126,26614509.625,26075021.57771095,110104.83333333333,956
000000000000000000007f8b040e12d91cfc2a9839d400878e4cfac4aa52908d,1.0,1.9965928449744463,16807792.381944444,17107938.5861608,81372.29166666667,587
000000000000000000007fc8900c37a562d53194b556949888875e2b75aabaa6,3.0,3.397358943577431,22410555.652777776,22335547.54340069,98787.97916666667,833
000000000000000000007fcec63699ba48b22378db3248ba561fff186cf62d88,1.0,1.982174688057041,656874.3888888889,656874.3888888889,2344.6458333333335,561
00000000000000000000801adfccb171f340b0e7e89ab4f0648f3492c70280d3,1.0,3.287671232876712,23182596.576388888,23182596.576388888,57673.96527777778,292
0000000000000000000080c61762fd67a37efd070ee8072403b5e99854de2bba,1.0,2.4771929824561405,730038.0277777778,729179.6617690058,1765.4027777777778,285
0000000000000000000080fa773d0a81a67cd67b54739af2e4f027c5a3258ca4,3.0,3.856521739130435,1078889.9652777778,1123925.583378623,3508.722222222222,920
00000000000000000000811aa89a5e727db1be6ea8a4a5c5065e369cb5402a04,3.0,5.3137614678899086,17086827.333333332,17083727.424057085,81169.27083333333,1090
00000000000000000000812ac13b480c09bbd19022aba9cbd1a2e991592cbb35,3.0,3.6872340425531913,4213020.833333333,4142684.658628842,11190.173611111111,470
000000000000000000008142e35bd46149770c14811c8b0e003a066b42bc0614,1.0,2.75,19538458.881944444,18971512.61777778,47873.95138888889,200
0000000000000000000081d46edd3d077131a2db5137bdc67f07e3313e9e09cf,1.0,1.7872340425531914,23625732.524475526,23639755.283621818,78625.13286713287,423
0000000000000000000081ffed23a61ab429ca68474ac1a0adcc42acd89a11c3,2.0,3.194008559201141,26713529.097222224,26713529.097222224,2120.465277777778,701
00000000000000000000829938e0dee63bc8e85c15de3964c5307cf16234ecda,3.0,5.667205169628433,19276908.0,18973087.92447496,83901.24305555556,619
0000000000000000000082b3b4b8622f403d01a8032343e6e0d2dc191672410b,2.0,2.3108808290155443,1229296.013888889,1229296.013888889,4200.847222222223,193
00000000000000000000833c88857646d5df291996133297656369c62aad7f5f,1.0,2.097682119205298,26958185.298611112,26824536.748999726,53481.243055555555,604
000000000000000000008372903aa4d0da986da668e92f623c39e85dec80bae4,2.0,2.47787610619469,1229296.013888889,1229296.013888889,4200.847222222223,113
000000000000000000008384a549b60549889ea038a2fddc5b752106625c9e98,2.0,2.955290611028316,17206686.006944444,17206686.006944444,42572.07638888889,671
0000000000000000000083916a6edeed6898e21b7ad1d575036551f876d2549c,2.0,2.889679715302491,14417951.493055556,14417951.493055556,1409.4444444444443,281
0000000000000000000083f7e2de7797878fb850ab2b606a81985bfa691b8b98,2.0,4.136645962732919,18228253.708333332,18228253.708333332,80189.47916666667,322
0000000000000000000083fcd5f2399ba2efdbbc5da6a33fa4e35bdfbc49b251,2.0,2.3403361344537816,30799773.472222224,30799773.472222224,9843.048611111111,238
00000000000000000000840ce2ba04a9596b9df142475f7b4f946940b6fe7a55,2.0,3.6266349583828776,741958.1111111111,1023934.8379739729,2744.5833333333335,841
00000000000000000000841cdf91c4ce1a7ac98240c0daa2555af2f7b2b20ab5,1.0,3.2430167597765363,247318.34027777778,247318.34027777778,750.2291666666666,358
00000000000000000000842311bf3da5cafcbd6a3c14de9bcb00f081e80a8aaf,2.0,5.0,17796390.180555556,17796390.180555556,75633.46527777778,310
00000000000000000000843b974a45545e56508a5d7d1bd8f6942b4317b3caad,2.0,4.2384615384615385,20702414.625,20702414.625,79905.70138888889,390
00000000000000000000845d3f23e1b0bab41cd64c320478bf908d49a15b76f2,8.0,10.307600950118765,8553075.944444444,8538605.79881004,12571.888888888889,842
0000000000000000000084d6adcfe5d735bf1899de95bbe3893ed0bbad903652,2.0,3.036075036075036,483294.0208333333,499067.0963504088,1420.9097222222222,693
0000000000000000000084d9def7c8c5f0dcc45159201ec9190a782a921f63ce,1.0,1.2893401015228427,1378553.4652777778,1298763.8339326,3537.6319444444443,591
00000000000000000000854213b6cc7e30c83430be6a0b5cc745381583a99611,2.0,3.4571428571428573,19725788.909722224,19725788.909722224,1489.3541666666667,140
000000000000000000008549fcbfe7867544fe8c2eef9efd66692a63677c800a,2.0,3.280230326295585,16983461.493055556,16983461.493055556,63955.708333333336,521
0000000000000000000086b3aff9c4f9837d24b88e80dd64d71e1aefd42522b1,1.0,2.094722598105548,1474516.8194444445,1482439.798921215,3599.75,739
0000000000000000000086e7c0cec19148cdbb823de385157a0fb31d94e0e91b,3.0,3.1954887218045114,1990358.7569444445,3570108.1760338345,6306.784722222223,665
00000000000000000000873405aaa64740ce19b4620d66663af7def3ef5100ec,1.0,3.7642857142857142,19528637.770833332,19528637.770833332,86055.1875,140
00000000000000000000873e3929e2d473ca81472922080de8a15f594369c2b2,2.0,2.567656765676568,712841.2708333334,712841.2708333334,2350.972222222222,606
00000000000000000000873f479874d75edaa83bd452040eae2dc53dc5980cf7,4.0,4.828837209302326,21893174.125,21893174.125,97229.5,1075
0000000000000000000087564caa77e7b3f29d0464256c04d5539e43663f8698,1.0,3.0502092050209204,379083.66433566436,379083.66433566436,1105.020979020979,239
00000000000000000000876e7384db3fd5710ddcea893cc83b7c4b56447669ce,1.0,2.564841498559078,1333412.138888889,1414326.9617636667,2999.902777777778,347
00000000000000000000877ae510a9fba3f1fbd66b7ee03a34bc9853509443a6,1.0,1.9865168539325844,17563895.194444444,18172012.914154183,43714.45138888889,445
0000000000000000000087d62338fdb925fa675255c3d6d3e57c56ace1630d41,3.0,3.1375545851528384,30477270.854166668,30333153.0088246,74866.75,458
000000000000000000008821ef71d5916c449073616cebf8fc8ca5ca6c8dc8ec,2.0,3.078688524590164,1530388.4475524474,1544942.4722660875,3915.2027972027972,610
0000000000000000000088579574643e0bd362c299c5ba9eaf476b2db91dd595,1.0,2.3043478260869565,856499.8472222222,856499.8472222222,2317.6736111111113,92
0000000000000000000088b4267206c22ca03d7076ffd9dbb0200dc854358c97,4.0,7.948155533399801,20371978.604166668,20537532.634887006,55607.51388888889,1003
0000000000000000000088eb0f120f975e57ee7b05837846c83d2c87324a46fd,2.0,2.397590361445783,1277013.8125,1277013.8125,4262.583333333333,83
0000000000000000000088ffb55cd08008515262e7b92d9688e4b32927c6e5e3,2.0,3.525264394829612,714792.5347222222,715367.0702686383,2539.3055555555557,851
00000000000000000000895c32ebe12eb9e13fc803fba5ba1a3d87c0f4c6e6ce,1.0,1.5982658959537572,2144056.236111111,1776762.5866048492,6016.979166666667,692
00000000000000000000896472215e276923252c6ac57b1cc6d16028544a95ff,2.0,2.857142857142857,546663.1319444445,546663.1319444445,1698.6597222222222,28
0000000000000000000089c7858f1fc493721057acc19ac476a01e02ca26f68c,7.0,9.571917808219178,25160454.527777776,25215006.97980879,106452.44444444444,876
000000000000000000008a3ecd821aa33a1778ce8c649734b272312cea1ab2d8,2.0,4.3544494720965305,19276908.0,19286267.363624938,83901.24305555556,663
000000000000000000008a5e08d3bba8bc2d5e2a8b249a6b895845f56b0506ea,3.0,5.663774403470716,1166437.4375,1194367.0850581466,3575.222222222222,922
000000000000000000008a875ff55256f4584e667253eb1586bb19398276623e,3.0,3.923774954627949,1128537.1395348837,1128537.1395348837,3447.5038759689924,551
000000000000000000008abdb9591e35b573589689f8835cef5395345376afdf,2.0,5.15918958031838,406222.93055555556,480304.1335122206,1076.1875,691
000000000000000000008b026752515f57745a8217959692d0d0ba21bc831cab,2.0,2.9189511323003576,24801411.284722224,23556523.305381738,99504.77083333333,839
000000000000000000008b5ffd7c76a8c8b3074b1a49aa9b7023845b4f1e8ab5,4.0,5.829428303655107,21674852.368055556,21424896.295832034,95327.11805555556,1067
000000000000000000008bb12c4f582fc261d532f0ddb76c2177df43b67ba6b1,4.0,7.388611388611388,25995895.229166668,25786342.625395436,81103.375,1001
000000000000000000008bb6d197e168c5189b29ebae901a29f40c9a3839b587,2.0,2.5384615384615383,327179.9791666667,327179.9791666667,1110.173611111111,221
000000000000000000008bfb752237cea3196fedd0d2efe8928afde5d4897a0b,2.0,3.762982689747004,625470.6527777778,625470.6527777778,1919.3194444444443,751
000000000000000000008c811c04abd65d89eefe19a0d51f7cc1686f725d3fc0,4.0,4.835820895522388,23702198.1875,23512236.678731345,96100.15972222222,335
000000000000000000008ce8c35732172cfdcd82d0240d169129fa4fc045cdcc,1.0,2.282051282051282,25995895.229166668,25995895.229166668,81103.375,234
000000000000000000008cf17dce5827316090ee13f48181e2849f341ff6e31c,2.0,2.0526315789473686,23542650.604166668,23542650.604166668,61722.354166666664,19
000000000000000000008d094aab7de77bcb807ac3968007461d593836c0b626,2.0,3.5714285714285716,18071372.506944444,18071372.506944444,81733.24305555556,399
000000000000000000008d36c08bc8925de68e118818d105fdcda2a8a60fff44,2.0,2.8594249201277955,17644849.020833332,17644849.020833332,42685.67361111111,313
000000000000000000008d4719e5a012661735c1440c9bb911baf79f1f8a6682,2.0,3.4729136163982433,31391867.875,31420380.430697903,10441.791666666666,683
000000000000000000008d9e4e23859e3a4501ca39d8068480262089049d2cf1,2.0,3.706401766004415,399167.75694444444,461508.5973065366,1339.75,906
000000000000000000008d9f68928504ed4b9d2dfe2d60ad02e2d0489fd0c260,1.0,1.1765676567656767,15195317.770833334,14541867.90935552,64091.618055555555,606
000000000000000000008dd990d44174b891af1236400174973985aa2bce5c0b,1.0,1.27151051625239,18157269.354166668,19624963.01023741,76630.5,523
000000000000000000008e69773ef2973707673de56c447f3d87da47b457b15c,2.0,2.6915662650602408,20890795.055555556,21114003.718908973,81510.46527777778,830
000000000000000000008ea9c743fbb560b2ead29a8badb25897a6f04a47b62b,4.0,6.616720955483171,27608483.923611112,27608483.923611116,66707.0,921
000000000000000000008f3d766421198a26fa5207c23f14f96048304f154965,2.0,4.05591677503251,691283.1875,690422.0440778066,1836.375,769
000000000000000000008f6560ec2df2332b9cd6805339a0beb088658388353d,6.0,7.651272384542884,21674852.368055556,21659813.162150487,95327.11805555556,1061
000000000000000000008fca14930cbf19bf8631e80895d2afc9c0b252609563,1.0,2.746646795827124,17236015.069444444,17236015.069444444,87375.83333333333,671
000000000000000000008fea6e8d14603caa1fa6e1bebf256a579ec3d1e8215c,1.0,2.466666666666667,255519.36805555556,255519.36805555556,982.9930555555555,195
000000000000000000008ff48cc8e54bc1902a759e745353e6f56432c0a34bdc,1.0,2.082901554404145,498833.3958333333,498833.3958333333,1795.6180555555557,193
0000000000000000000090375b168c26ee1c9e5bda6b293d10f31edfc7e3de59,2.0,3.3261802575107295,659262.4583333334,889506.5494555715,1740.1319444444443,699
0000000000000000000090f6f1b564fb3d452d20040aa7ea8bf4a801fa7773ac,1.0,1.435967302452316,850715.2777777778,850715.2777777778,2658.0208333333335,367
00000000000000000000913927d4eaaee716f993e375d0f372a29c3cc2de7038,1.0,2.3133903133903133,885341.5625,885341.5625,2869.3541666666665,702
00000000000000000000922ec767c1055f45b3c8a8eb9b15a85444a87d3f07c7,1.0,2.2222222222222223,641323.4722222222,641323.4722222222,1786.763888888889,63
00000000000000000000926daeda5a782c2ce98296a630ce9671c72457592e4f,5.0,5.908396946564886,5425746.770833333,5537383.429813401,8908.159722222223,917
00000000000000000000928c436f6c077ecf048635358a607e0ffb27c3a63c35,2.0,3.8181818181818183,20150885.020833332,20173551.761453822,78069.0,77
0000000000000000000092b77d861228f9f2f090d6e7fff4805104c96d9d1447,4.0,6.87020316027088,2311338.888888889,2325212.001191372,6346.590277777777,886
0000000000000000000092d103d3212dd80ee73625d3d8a91357e4b4423534b7,2.0,2.8120805369127515,20209589.166666668,19946944.613534674,88435.43055555556,149
000000000000000000009329b321af23c02092a000b9cf823788f359b2e20a91,2.0,2.7844827586206895,382210.2189781022,382210.2189781022,1206.3065693430658,116
00000000000000000000938413e74a3e8246e2f3ba5b44e48c08aac096527dad,2.0,3.0516759776536313,18323618.263888888,18323618.263888888,80912.20138888889,716
0000000000000000000093c1a4d3402192082371b870208763235ef2459fc2cf,1.0,2.3069977426636568,520755.625,520566.5941497367,1675.638888888889,443
0000000000000000000093c78bfd86a2846b5fd7f958ebb021ded06fc64930cf,1.5,2.0,1370900.5944055945,1370900.5944055945,4617.181818181818,12
0000000000000000000093f1ec462e1e2b73ffb276c0fc7a4470e5171cc00ea4,1.0,2.522727272727273,23880829.888888888,23877464.905776516,64210.4375,352
00000000000000000000940d6b46f9583d7488896aa06cf1f8b28c494dd8311f,1.0,2.4685314685314683,19849143.993055556,20049557.425067987,74636.3125,143
00000000000000000000946be7dc3e1777cbc51a6831b9677b04ce13580e0dd2,2.0,3.0,668804.8472222222,668804.8472222222,2194.0555555555557,222
0000000000000000000094c31d279b074e5e5f5a421a09d86c4bfce270458da3,2.0,3.4940944881889764,427720.5625,465890.0648786089,1400.9652777777778,508
0000000000000000000094da54567dea62642c4563c2fee71a1167f79033c9a5,2.0,3.2176403207331044,17064147.465277776,17064147.465277776,42346.21527777778,873
0000000000000000000095298031b5f1b3a65769dcf172b5f13d7291c225aabd,3.0,4.284221525600836,22170534.013888888,21383067.630558457,95599.88194444444,957
00000000000000000000954d889e0aa216d0f2428d060347decfdfe4c8614c71,1.0,1.662037037037037,20172120.458333332,20169708.084072787,88669.51388888889,432
00000000000000000000954e16bfb384e090751720d89b1b7ce0c4930934ee7e,5.0,5.1625794732061765,27063870.881944444,26365591.21190963,113651.44444444444,1101
00000000000000000000955f429ac9a1159e853a2ad9fb708ece2355d75ff169,2.0,3.4,818602.1458333334,818602.1458333334,2086.5486111111113,70
0000000000000000000095880656d9dd5bb212747c0f4cf2dc61b012a971b649,1.0,2.9444444444444446,21586992.763888888,21586992.763888888,57915.63888888889,54
0000000000000000000095c727356f532a36e691b597438040fa9c08715f23c0,2.0,3.383177570093458,175155.89583333334,175155.89583333334,651.7916666666666,107
00000000000000000000960cb93274ccdf6954e69b296fed4e33fb4d368182ef,2.0,3.4277286135693217,13168900.409722222,13168900.409722222,57067.76388888889,678
0000000000000000000096b1ade1f1f4e194d09faa659d256ec665bc712b1939,2.0,2.605691056910569,360808.06293706293,360808.06293706293,1258.6433566433566,246
0000000000000000000096b58121c3ab0e831ef018a8448d4991a982c25c0eb1,3.0,3.980654761904762,696171.4861111111,696171.4861111111,1924.3680555555557,672
00000000000000000000970aebd3ab321f26a6a7c8ffeca71da468e88dd863c6,3.0,3.8764629388816645,1556880.5416666667,1552641.673367288,5788.694444444444,769
00000000000000000000971cebf59da82d3db9112c1da31089348da6089c48cd,2.0,3.3172242874845104,4248076.673611111,4164646.7506798157,23818.256944444445,807
0000000000000000000097c84559fa2d80c76af3ca3a8b256b3e737952d55950,1.0,1.7291666666666667,1292778.138888889,1245830.8297439925,4693.256944444444,1008
0000000000000000000097ef479fbfdd49663898331d44265732a2183e417119,4.0,7.822766570605188,1573542.861111111,1495368.3782620877,4090.3125,694
00000000000000000000982e958bb775d6dde917128fb54f0f31d3bf979fbb6a,2.0,3.713768115942029,7961242.0,7961242.0,41388.13888888889,828
000000000000000000009843319bbed05ffe4d207ca03a7b378d3c97689c11dc,3.0,3.9916666666666667,19318419.472222224,19318419.472222224,45646.97222222222,600
00000000000000000000988c5ee95d4695a7a276a5cef510f9ac885defd14732,2.0,2.9682539682539684,462385.9034482759,462385.9034482759,1439.3241379310346,252
0000000000000000000098c087bfd6db7d4375135247d06e47a4fd9fbbc10135,4.0,4.905102040816327,19096442.138888888,19096442.138888888,93190.27777777778,980
00000000000000000000990c4f6f9f091cfc8d6808024f013c408d7dcc04c641,2.0,3.0961538461538463,506798.84722222225,506798.84722222225,1330.1875,104
000000000000000000009929913296554a8ff1de73843de0ba11481889dd574e,2.0,3.1256038647342996,723017.75,723017.75,2382.5,828
000000000000000000009930b475000e4da93ef7549b57cc79e877d3a7a14e58,1.0,2.1868300153139355,1162617.2430555555,1162617.2430555555,3287.659722222222,653
00000000000000000000994908ff52c004b75df3d59b06be890cd6085702ca80,1.0,2.1909307875894988,492790.5138888889,519031.61469106335,1344.4930555555557,419
000000000000000000009962414bec23b4f897191abc6c340a607ce53e3eb482,2.0,2.906,26486590.541666668,26592556.221638888,63076.881944444445,500
00000000000000000000996814fac40fa240247484d81c5a637efc77156957da,2.0,2.6666666666666665,20825263.729166668,20878724.49382716,92693.28472222222,54
0000000000000000000099b8f7fb56f338a7458545eee6de60fea51160bffb7a,2.0,2.6344086021505375,374261.8541666667,374261.8541666667,1147.8125,279
0000000000000000000099e820c3a09a69f0427de71e957689cf84a97412fe79,5.0,6.587540279269603,1307330.3125,1298571.7292561762,4032.2638888888887,931
0000000000000000000099f186486537297374fe79d16c3e906c54cdd40a864d,1.0,1.9411764705882353,549030.4861111111,549030.4861111111,1690.986111111111,85
000000000000000000009a072c3538973218c8142c82faef49f742511e9a730c,2.0,2.886326194398682,2609659.5724137933,2450528.426045624,2721.6689655172413,607
000000000000000000009ab24973da6dccda0a22f884b2bdc8474e20a908a18f,2.0,2.841867469879518,724203.0625,828120.6641566266,2212.3958333333335,664
000000000000000000009aef59a8c1326130da185bd20899533272af196dcff8,4.0,5.082599118942731,19210880.444444444,18208937.296660855,92605.63888888889,908
000000000000000000009b1223bdf6e89e43bb56a1b5f14c3754f9e5988a4e0d,1.0,1.7489270386266094,18961524.222222224,18906768.345970437,83663.33333333333,466
000000000000000000009b205ba8ef4926c748e1b5b9c03fb6c6ad15eae89452,2.0,2.2844950213371265,23556899.222222224,23556899.222222224,70761.52083333333,703
000000000000000000009b3c4ad83fcb123ebda7c52081142b2ea223f75ac354,1.0,3.1953551912568305,468694.3958333333,651453.2013319673,1391.4444444444443,732
000000000000000000009b9da648db28cf69292b8e06535215c235948226be04,2.0,2.631205673758865,21586992.763888888,21586992.763888888,57915.63888888889,423
000000000000000000009ba9bf872df62c7beb53e3c3ade65ac6aad324d48b8d,2.0,3.6037735849056602,486818.2986111111,486818.2986111111,1466.1875,53
000000000000000000009bccc0ad0d274d77561aa86f75844353a302f9f35411,1.0,3.78023598820059,513918.5,520405.48715585057,1814.0347222222222,678
000000000000000000009bebb0ac258df1b484bcb0dca78b664b59da096a68e7,1.5,2.227272727272727,659262.4583333334,659262.4583333334,1740.1319444444443,22
000000000000000000009c6b60f64f3379545967e5f4f0bc341dbec4e736bb1d,2.0,2.891891891891892,618777.2291666666,618777.2291666666,1796.0833333333333,37
000000000000000000009d5ad6d2c6bbb207040c828bc3c02593ecbce7f8e52b,1.0,2.376086956521739,18864898.666666668,18731492.454408213,56046.395833333336,460
000000000000000000009da3ecfdb8198b8ea7e1b6f638aab2316a2cdd066620,1.0,2.8188976377952755,24312192.506944444,24312192.506944444,65216.78472222222,127
000000000000000000009dab9d2e29a3fa6224be0612bf6b11a2af4f805a5b36,3.0,3.732222222222222,1503102.7777777778,1402386.2394946886,4451.784722222223,900
000000000000000000009dc67e9e39a823f3c8c2adab5b2f7a8aa4a0cb707dbf,2.0,2.5294117647058822,496371.7972027972,496371.7972027972,1509.3496503496503,323
000000000000000000009dd254d6aae84eb18e6741823a90ad90cb2249e47367,3.0,4.452655889145497,740782.1111111111,962915.7522773929,2494.1041666666665,866
000000000000000000009e4776c0883e0f164c44c7ce85db30c88f6009448575,2.0,2.5,340676.49305555556,340676.49305555556,1225.201388888889,34
000000000000000000009f7906af6149b37b3f92397f908e13457d6ff52530b3,4.0,5.331770222743259,4213020.833333333,4205694.435668229,11190.173611111111,853
000000000000000000009f8355e2d0b859207e1888b0f643858283125ec7229c,2.0,3.1954022988505746,656874.3888888889,656874.3888888889,2344.6458333333335,522
000000000000000000009fbabf987a7df68c7b0a14aff2229cf4665b4f6f1283,3.0,3.596638655462185,2380224.777777778,2359490.6231471756,6562.902777777777,952
000000000000000000009fc6d0448c503b45fc78d27081786ac52d935d0dcf04,2.0,2.81508078994614,769091.3819444445,823124.529722721,2526.7986111111113,557
000000000000000000009fefdf593dd4aef5115f072c82a8e5916f4ace850e54,1.0,2.8080110497237567,23090644.5625,23155836.899017803,60069.47222222222,724
00000000000000000000a02730a195d77cc0f1bb0f9ce13792c14f99a2609a2e,2.0,2.5316455696202533,571822.3611111111,571822.3611111111,1658.673611111111,79
00000000000000000000a0cd787f560c8ab8ff7cd2496958b56a4dc6de20a1cc,2.0,3.7810026385224274,535354.7430555555,535354.7430555555,1783.3472222222222,758
00000000000000000000a11d6b5c06404c9ee453c8ec875ae514fbc8445f68a2,6.0,8.874841972187104,3702067.020979021,3616349.964479105,10658.447552447553,791
00000000000000000000a1b45f00be065123819472bd1998a902d432d43a09f5,2.0,3.288100208768267,29571759.479166668,29459236.426423684,97312.59722222222,479
00000000000000000000a1d79c55509cac680c397af8f8ebd437e44cfbfe75bf,1.0,2.428240740740741,13511856.333333334,13511856.333333334,59249.854166666664,432
00000000000000000000a34dcd010b6116dffb624fc226ee4bdd1c7f750108fc,2.0,3.056433408577878,19651047.618055556,19651047.618055556,87332.54166666667,443
00000000000000000000a3b5c3e7768403facb02c72fa54023cbffde6418b27f,2.0,3.3785900783289815,7578373.673611111,6889811.873777768,11274.263888888889,383
00000000000000000000a3bbaab364c8a67678d454613e29c10bae8cf58f784a,1.0,1.7355371900826446,934823.8333333334,934823.8333333334,3016.7986111111113,242
00000000000000000000a3c27f9abc819346c916c4efd1239763e3143fadcca9,10.0,12.354444444444445,7865688.805555556,7866493.993424692,12640.236111111111,900
00000000000000000000a3fd4cf7aba24283a6dd34eebfa23d724a9d68b5e291,3.0,4.5067497403946,1244887.1041666667,1147462.4271302065,4155.194444444444,963
00000000000000000000a43320d60bc19bb63006793700e548791e8b5291a9f8,3.0,3.9158576051779934,15796106.298611112,15796106.298611114,76123.09722222222,618
00000000000000000000a45db616fc5e02bd7b3acac1b70a222f1658457231ae,2.0,2.7161290322580647,934823.8333333334,934823.8333333335,3016.7986111111113,310
00000000000000000000a467ad5015fa9fec2a6bd3793c4f43fb0165dceca392,2.0,5.230769230769231,445935.69444444444,445935.69444444444,1402.8402777777778,13
00000000000000000000a486475bbe3ba4078bcb40e0b59a3f5afc10a6c36d29,2.0,4.03473491773309,1243972.7291666667,1243972.7291666667,2032.2152777777778,547
00000000000000000000a4a90d83c689676461ffe25363f344d404c5ddc4cd94,1.0,2.4285714285714284,819467.4652777778,819467.4652777778,2006.048611111111,91
00000000000000000000a52ed35a74b2d567cf6de65fd3cf0b54c36e5c715177,1.0,2.897727272727273,13511856.333333334,13511856.333333334,59249.854166666664,440
00000000000000000000a5471ffda6a229ce8979710f3d993d56aebed555500f,3.0,4.691297208538588,18060133.909722224,18046100.616812628,84497.93055555556,609
00000000000000000000a57e3c0dae89720da5f0a15b4ebeb1c81b52e7a2a00e,4.0,5.440386680988185,22514120.229166668,22514120.229166668,86993.0625,931
00000000000000000000a5861c39c91d7506f8e9036e69960b99b4a580a7b756,2.0,2.5172413793103448,463797.3958333333,463797.3958333333,1528.5972222222222,290
00000000000000000000a5b8ba80af9217b7272ac2e1306ad31f10fdd4913ed2,1.0,3.0238095238095237,13555374.513888888,13555374.513888888,58707.70138888889,126
00000000000000000000a5baa415b67e5094a3251e96b4766e4d48d8fa313d52,5.0,6.690831556503198,21667493.270833332,21236297.433576167,68475.53472222222,938
00000000000000000000a5c15f43c72e7089cd7c139458846695cd1affa28665,3.0,4.388387096774194,3263803.486111111,3250350.3199561373,7300.472222222223,775
00000000000000000000a63c4217871795ebc58c9d9dc77b79709c942a9e652e,2.0,2.315068493150685,342958.5486111111,342958.5486111111,1045.951388888889,146
00000000000000000000a6e0b4d62d625ccfee47dfc2f4c6c41d76ea0645afcb,1.0,1.465863453815261,1336845.3819444445,1332004.9180053547,3197.2638888888887,249
00000000000000000000a708e0d601a2a9af7f9c9ca22805a2c216d6bc114fe7,1.0,1.019108280254777,611562.3402777778,674488.0059713376,2174.7013888888887,314
00000000000000000000a71350a6be6a85c2f0ce7ea781f1d75f301d8ad75eca,3.0,4.007936507936508,30477270.854166668,30165535.03972978,74866.75,882
00000000000000000000a731e6b665f7a8715ffa15b5be83cc92fe2ea1cbf43e,2.0,4.005444646098003,466580.5208333333,474206.0934034079,1316.0833333333333,551
00000000000000000000a735ccf601ca055124f9cc7265130bf3fde7082645a3,1.0,3.1338028169014085,27122449.840277776,27216342.1875,64605.791666666664,284
00000000000000000000a7b7739027ac6851fab17bef525d2ad759e03c020c0f,2.0,2.9845626072041167,375922.6875,375922.6875,1147.1180555555557,583
00000000000000000000a7d85e79e324ddbd78ed85688be7d9f7d1a903abca80,2.0,2.6384364820846904,474603.21527777775,474603.21527777775,1643.763888888889,614
00000000000000000000a826d32791ef6e9b417f8d03152847243395cc07971e,2.0,3.8210526315789473,374261.8541666667,374261.8541666667,1147.8125,95
00000000000000000000a8fc2906cd8173c24d0ebf4c47fe0876d1cfd54384eb,2.0,3.121559633027523,23621166.284722224,23617186.443695847,68280.04166666667,436
00000000000000000000a906348536fc42bb72f815f25ea0efd91742780d70df,2.0,2.9761904761904763,21384768.402777776,21384768.402777776,54353.01388888889,210
00000000000000000000a9f6bb718bec632afe95973972cd4c8353e55954870c,1.0,2.250440917107584,978699.9027777778,969154.1665074466,2699.3263888888887,567
00000000000000000000aa51222bd1df36502a8a03711b26a7c71ea878ab0b81,1.0,1.8424242424242425,20971442.729166668,21785243.726924255,53610.01388888889,165
00000000000000000000aa660fe5a842fa3b60725930b8bd9f25e1c80d2e72b0,1.0,2.2135728542914173,16807792.381944444,17079652.30310213,81372.29166666667,501
00000000000000000000aaaae0cf46dd3c038a22061fea49ee14b1507c7f10b0,2.0,3.778125,24692745.409722224,24690540.27039931,64221.493055555555,320
00000000000000000000ab50507c2455b66067984bd0737888de24cd6f442b7e,7.0,8.716571428571429,3170708.090277778,2606361.966555556,9659.972222222223,875
00000000000000000000ab65f37cc3e77783c00ede853b515404415581adc828,2.0,3.1102204408817635,27074931.565891474,27070808.12541265,84784.09302325582,499
00000000000000000000abaf6959f340cac27bed087d53777de256666f65373d,1.0,1.5733333333333333,531987.0555555555,537527.405787037,1767.6944444444443,300
00000000000000000000abbd1a5759cb33f6ae7dbd6742beb52719158a042b07,1.0,3.0927835051546393,478066.0625,478066.0625,1629.3472222222222,194
